1,"Mohican Corona","5.5","44","","HON","HON","","",
1,"Mohican Corona Gorda","6","52","","HON","HON","","",
1,"Mohican Double Corona","7","50","","HON","HON","","",
1,"Mohican Robusto","5","50","","HON","HON","","",
1,"Mohican Torpedo","6.25","52","","HON","HON","","",
2,"Moishe Pipik Corona","6","42","DR","CR/DR/NIC","CTS/USA","Colorado Claro","Medium",
2,"Moishe Pipik Presidente","7","49","DR","CR/DR/NIC","CTS/USA","Colorado Claro","Medium",
2,"Moishe Pipik Robusto","4.75","50","DR","CR/DR/NIC","CTS/USA","Colorado Claro","Medium",
2,"Moishe Pipik Toro","6","50","DR","CR/DR/NIC","CTS/USA","Colorado Claro","Medium",
2,"Moishe Pipik Torpedo","6.5","52","DR","CR/DR/NIC","CTS/USA","Colorado Claro","Medium",
3,"Molinos del Rey Tipo Toscano","6","30","MEX","MEX","MEX","Colorado Maduro","Mild-Medium",
4,"Mombacho Clasico Corto","4","50","NIC","NIC","INDO/SUM","Colorado","Medium",
4,"Mombacho Clasico Mombachito","5.5","26","NIC","NIC","INDO/SUM","Colorado","Medium",
4,"Mombacho Clasico Robusto","5.5","50","NIC","NIC","INDO/SUM","Colorado","Medium",
4,"Mombacho Thermonuclear Triple Ligero Belicoso","6","54","NIC","NIC","COR/NIC","Colorado","Full",
4,"Mombacho Thermonuclear Triple Ligero Corona Grande","6.5","52","NIC","NIC","COR/NIC","Colorado","Full",
4,"Mombacho Thermonuclear Triple Ligero Robusto","5","54","NIC","NIC","COR/NIC","Colorado","Full",
5,"Mom's House Blend Churchill","7","50","DR","DR","DR","Naturale","",
5,"Mom's House Blend Corona","6.25","44","DR","DR","DR","Naturale","",
5,"Mom's House Blend No.1","7","44","DR","DR","DR","Naturale","",
5,"Mom's House Blend Rothschild","5","50","DR","DR","DR","Naturale","",
5,"Mom's House Blend Toro","6","50","DR","DR","DR","Naturale","",
6,"Monaco Churchill","7","50","DR","DR","CT/ECU","Naturale","Mild-Medium",
6,"Monaco Robusto","5","50","DR","DR","CT/ECU","Naturale","Mild-Medium",
6,"Monaco Torpedo","6.75","52","DR","DR","CT/ECU","Naturale","Mild-Medium",
7,"Monsenor de la Habana Gran Corona","6.75","46","DR","DR","CT/USA","Colorado Maduro","Mild-Medium",
7,"Monsenor de la Habana Gran Corona Maduro","6.75","46","DR","DR","CT/USA","Maduro","Mild-Medium",
7,"Monsenor de la Habana Lonsdale","6","44","DR","DR","CT/USA","Colorado Maduro","Mild-Medium",
7,"Monsenor de la Habana Lonsdale Maduro","6","44","DR","DR","CT/USA","Maduro","Mild-Medium",
7,"Monsenor de la Habana Tins","4.25","34","DR","DR","CT/USA","Colorado Maduro","Mild-Medium",
7,"Monsenor de la Habana Tins Maduro","4.25","34","DR","DR","CT/USA","Maduro","Mild-Medium",
8,"Monsenor de la Romana Chicos","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana Corona","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana Especiales C","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana Eventos","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana Mini","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana Minor","","","DR","DR","DR","Colorado Maduro","",
8,"Monsenor de la Romana No. 4","","","DR","DR","DR","Colorado Maduro","",
9,"Montague No. 2","6.75","46","","BRA/INDO","INDO","","",
9,"Montague No. 2","6.75","46","","BRA/INDO","BRA","Maduro","",
9,"Montague No. 3","6","42","","BRA/INDO","INDO","","",
9,"Montague No. 3","6","42","","BRA/INDO","ECU","Maduro","",
9,"Montague Robusto","5","50","","BRA/INDO","INDO","","",
9,"Montague Robusto","5","50","","BRA/INDO","BRA","Maduro","",
10,"Montalvo Dorchester","7.5","49","JAM","JAM","CTS","Colorado Claro","",
10,"Montalvo Marvillas","5.5","42","JAM","JAM","CTS","Colorado Claro","",
10,"Montalvo Stratford","6","50","JAM","JAM","CTS","Colorado Claro","",
10,"Montalvo Triangulars","6","49","JAM","JAM","CTS","Colorado Claro","",
10,"Montalvo Tubulars","6","45","JAM","JAM","CTS","Colorado Claro","",
10,"Montalvo Yorkshire","6.5","42","JAM","JAM","CTS","Colorado Claro","",
11,"Montana Sport Churchill","7","48","NIC","NIC","NIC","Colorado Maduro","Mild-Medium",
11,"Montana Sport Churchill Maduro","7","48","NIC","NIC","NIC","Maduro","Medium",
11,"Montana Sport Double Corona","7.5","48","NIC","NIC","NIC","Colorado Maduro","Mild-Medium",
11,"Montana Sport Double Corona Maduro","7.5","48","NIC","NIC","NIC","Maduro","Medium",
11,"Montana Sport Robusto","5","50","NIC","NIC","NIC","Colorado Maduro","Mild-Medium",
11,"Montana Sport Robusto Maduro","5","50","NIC","NIC","NIC","Maduro","Medium",
