1,"Reel Grande"
2,"Regalo"
3,"Regalos"
4,"Regius"
5,"Reina de Manilla"
6,"Reinado"
7,"Relajado"
8,"Relic %28by AJ Fernandez%29"
9,"Reloba"
10,"Remedios"
11,"Remember Cuba"
12,"Remington"
13,"REO"
14,"Repeater"
15,"Reposado 96"
16,"Republica Dominican"
17,"Reserva Cristobal %28Costa Rica%29"
18,"Reserva Cristobal Colon %28DR%29"
19,"Reserva de Inexpensivo"
20,"Reserva Dorada"
21,"Reserva Ligadora"
22,"Reserva No. 464"
23,"Reserva President%C3%A8"
24,"Revolucion"
25,"Rex Britannia"
26,"Rey Alfonso"
27,"Rey de Reyes %28European%29"
28,"Rey de Reyes %28Miami Cigar Co.%29"
29,"Rey de Reyes %28Rolando Reyes%29"
30,"Rey de Zaba"
31,"Rey Miguel"
32,"Reyes Family"
33,"Reyes y Benicio"
34,"Reynaldo"
35,"RHUM %28See Ted%27s Cigars%29"
36,"Riata"
37,"Ricardo"
38,"Ricardo Turrent"
39,"Richard Nixon"
40,"Richards"
41,"Richwood"
42,"Rico Havana"
43,"Ricos Dominicanos"
44,"Rigoletto"
45,"Rima"
46,"Rio de Cuba"
47,"Rio Mayos"
48,"Rio Tabac %22R%22"
49,"Riot Cigars %28Stogie Boys%29"
50,"Rising Sun"
