1,"La Hoja Fiesta (Thompson) Churchill Connecticut","7","50","DR","DR","CTS","Colorado Claro","Medium",
1,"La Hoja Fiesta (Thompson) Presidente Connecticut","7.5","50","DR","DR","CTS","Colorado Claro","Medium",
2,"La Imperiosa (See Crowned Heads)","","","","","","","",
3,"La Intimidad Maduro","6","42","HON","HON","HON","Maduro","Mild",
3,"La Intimidad Natural","6","42","HON","HON","HON","Colorado Maduro","Mild",
4,"La Intimidad (Cuban) Marconis (Corona)","4.5","44","CUB","CUB","CUB","Colorado Claro","Medium-Full",
5,"La Invicta (unbanded Honduran) Baby Churchills","4.5","50","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Churchill","6.75","47","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Corona","5.5","42","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Maduro (Petit Corona Extra)","5.25","45","HON","HON","CTB","Maduro","Medium",
5,"La Invicta (unbanded Honduran) Magnum No. 2","5","50","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Magnum No. 3","4.5","50","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) No. 10","5","50","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Panatela","5.25","29","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Petit Corona","5","42","HON","HON","CT","Colorado","Medium",
5,"La Invicta (unbanded Honduran) Tres Petit Corona","4","42","HON","HON","CT","Colorado","Medium",
5,"La Invicta Honduran 58","3.5","58","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Canon","5.875","52","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Churchill","7","47","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Corona","5.5","42","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Maduro","5.25","45","HON","HON","HON","Maduro","Medium",
5,"La Invicta Honduran Panatela","5.25","29","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Petit Corona","5","42","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Petit Corona (tubed)","5","42","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Robusto","5","50","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Robusto (tubed)","5","50","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Honduran Tres Petit Corona Corona","4","42","HON","HON","HON","Colorado Claro","Medium",
5,"La Invicta Nicaraguan Canon","5.675","52","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Corona","5.5","44","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Panatela","5.25","29","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Petit Corona","5","42","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Petit Corona Tubo","5","42","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Robusto","5","50","NIC","NIC","CTB","Colorado Maduro","Medium",
5,"La Invicta Nicaraguan Robusto Tubo","5","50","NIC","NIC","CTB","Colorado Maduro","Medium",
6,"La Isla Churchill Connecticut","7.125","46","USA","CR/DR/HON/MEX","CTS/USA","Colorado Claro","Medium-Full",
6,"La Isla Churchill Maduro","7.125","46","USA","CR/DR/HON/MEX","CTB/USA","Maduro","Medium-Full",
6,"La Isla Corona Connecticut","7","46","USA","CR/DR/HON/MEX","CTS/USA","Colorado Claro","Medium-Full",
6,"La Isla Corona Maduro","7","46","USA","CR/DR/HON/MEX","CTB/USA","Maduro","Medium-Full",
6,"La Isla Especiale Connecticut","7","46","USA","CR/DR/HON/MEX","CTS/USA","Colorado Claro","Medium-Full",
6,"La Isla Especiale Maduro","7","46","USA","CR/DR/HON/MEX","CTB/USA","Maduro","Medium-Full",
6,"La Isla Fumas Connecticut","6.75","44","USA","CR/DR/HON/MEX","CTS/USA","Colorado Claro","Medium-Full",
