1,"Patron %28See Ted%27s Cigars%29"
2,"Paul Garmirian"
3,"Paul Stulac"
4,"Payne%2DMason"
5,"PDR %28See Pinar del Rio%29"
6,"Pedro Estevez"
7,"Pedro Martin"
8,"Penamil"
9,"Penguin"
10,"Pensadores"
11,"Pepperbox"
12,"Pera"
13,"Percy Ray %28McIntyre Cubanacan%29"
14,"Perdomo"
15,"Perez"
16,"Perfecci%C3%B3n"
17,"Perfect Cut"
18,"Perfecto Garcia"
19,"Pergamino"
20,"Perique"
21,"Perla de Calvano"
22,"Perla del Mar"
23,"Personales"
24,"Peter Stokkebye"
25,"Peterson"
26,"Petri"
27,"Petrus"
28,"Phatash"
29,"Pheasant"
30,"Phil"
31,"Phillies"
32,"Phillipine Cigar Company"
33,"Phillips %26 King"
34,"Philosophy"
35,"Picasso"
36,"Pickwick"
37,"Pier 28"
38,"Pigtail"
39,"Piloto Cubano"
40,"Pinar"
41,"Pinar de Oro"
42,"Pinar del Rio"
43,"Pinnacle"
44,"Pintor"
45,"PIO"
46,"Pioneer Valley"
47,"Pipers Haven"
48,"Pirata"
49,"Pirate%27s Gold"
50,"Pitbull Puros"
