1,"Flor de Besana Churchill","6.62","48","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Churchill (tubed)","6.75","50","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Coronas 1898","6.62","45","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Doble Corona","7.5","50","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Figurado","6.62","50","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Robusto","4.87","50","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Torpedo","6","50","ECU","ECU","ECU","Colorado Claro","Mild",
1,"Flor de Besana Vegueros","6.87","44","ECU","ECU","ECU","Colorado Claro","Mild",
2,"Flor de Camaguey Nicaraguan Puros Figurado No. 2","5","54","NIC","NIC","NIC","Rosado","Medium",
3,"Flor de Carbonell 1909 (Churchill)","7","46","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell 1909 (Double Corona)","7","52","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell 1909 (Lonsdale)","7","40","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell 1909 (Robusto)","5.5","50","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell 1909 (Torpedo large)","7","56","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell 1909 (Torpedo small)","5.5","56","DR","DR","DR","Colorado Maduro","Medium",
3,"Flor de Carbonell Flor de Carbonell","7","44","DR","DR","DR","Colorado Maduro","Medium",
4,"Flor de Cesar Black Label Artisan","5","50","DR","BRA/DR/NIC","BRA","Maduro","Full",
4,"Flor de Cesar Black Label Enfineer","6","52","DR","BRA/DR/NIC","BRA","Maduro","Full",
4,"Flor de Cesar Black Label Esquire","6.5","52","DR","BRA/DR/NIC","BRA","Maduro","Full",
4,"Flor de Cesar Black Label The Tech","5","46","DR","BRA/DR/NIC","BRA","Maduro","Full",
4,"Flor de Cesar Red Label Artisan","5","50","DR","DR/NIC","PA/USA","Colorado Maduro","Medium",
4,"Flor de Cesar Red Label Enfineer","6","52","DR","DR/NIC","PA/USA","Colorado Maduro","Medium",
4,"Flor de Cesar Red Label Esquire","6.5","52","DR","DR/NIC","PA/USA","Colorado Maduro","Medium",
4,"Flor de Cesar Red Label The Tech","5","46","DR","DR/NIC","PA/USA","Colorado Maduro","Medium",
5,"Flor de Cielo Churchill Connecticut","7","50","NIC","NIC","CTS","Colorado Claro","Medium",
5,"Flor de Cielo Churchill Corojo","7","50","NIC","NIC","COR/NIC","Colorado Maduro","Medium-Full",
5,"Flor de Cielo Churchill Maduro","7","50","NIC","NIC","NIC","Maduro","Medium-Full",
5,"Flor de Cielo Salamon Connecticut","7.25","60","NIC","NIC","CTS","Colorado Claro","Medium",
5,"Flor de Cielo Salamon Corojo","7.25","60","NIC","NIC","COR/NIC","Colorado Maduro","Medium-Full",
5,"Flor de Cielo Salamon Maduro","7.25","60","NIC","NIC","NIC","Maduro","Medium-Full",
5,"Flor de Cielo Toro Connecticut","6","50","NIC","NIC","CTS","Colorado Claro","Medium",
5,"Flor de Cielo Toro Corojo","6","50","NIC","NIC","COR/NIC","Colorado Maduro","Medium-Full",
5,"Flor de Cielo Toro Maduro","6","50","NIC","NIC","NIC","Maduro","Medium-Full",
6,"Flor de Consuegra No. 1","6.5","44","HON","DR/HON/NIC","","Colorado Maduro","Medium-Full",
6,"Flor de Consuegra No. 1","6.5","44","HON","DR/HON/NIC","","Maduro","Medium-Full",
6,"Flor de Consuegra No. 10","5","41","HON","DR/HON/NIC","ECU","","Medium-Full",
6,"Flor de Consuegra No. 10","5","41","HON","DR/HON/NIC","HON","","Medium-Full",
6,"Flor de Consuegra No. 14 Sultan","7.25","54","HON","DR/HON/NIC","","Maduro","",
6,"Flor de Consuegra No. 14 Sultan","7.25","54","HON","DR/HON/NIC","","Colorado Maduro","",
6,"Flor de Consuegra No. 15 Churchill","6.25","45","HON","DR/HON/NIC","","Colorado Maduro","",
6,"Flor de Consuegra No. 15 Churchill","6.25","45","HON","DR/HON/NIC","","Maduro","",
6,"Flor de Consuegra No. 16 Governor","6.12","50","HON","DR/HON/NIC","","Colorado Maduro","",
6,"Flor de Consuegra No. 16 Governor","6.12","50","HON","DR/HON/NIC","","Maduro","",
6,"Flor de Consuegra No. 17 Superiore","5.63","47","HON","DR/HON/NIC","","Colorado Maduro","",
6,"Flor de Consuegra No. 17 Superiore","5.63","47","HON","DR/HON/NIC","","Maduro","",
6,"Flor de Consuegra No. 18 Casa Grande","7.25","46","HON","DR/HON/NIC","","Colorado Maduro","Medium-Full",
6,"Flor de Consuegra No. 18 Casa Grande","7.25","46","HON","DR/HON/NIC","","Maduro","Medium-Full",
6,"Flor de Consuegra No. 22","6.875","36","HON","DR/HON/NIC","","Colorado Maduro","Medium-Full",
6,"Flor de Consuegra No. 22","6.875","36","HON","DR/HON/NIC","","Maduro","Medium-Full",
6,"Flor de Consuegra No. 23","7","46","HON","DR/HON/NIC","","Colorado Maduro","Medium-Full",
6,"Flor de Consuegra No. 23","7","46","HON","DR/HON/NIC","","Maduro","Medium-Full",
6,"Flor de Consuegra No. 25 Double Corona","6.75","48","HON","DR/HON/NIC","","Colorado Maduro","Medium-Full",
6,"Flor de Consuegra No. 25 Double Corona","6.75","48","HON","DR/HON/NIC","","Maduro","Medium-Full",
