1,"Los Nicas Corona","5.5","42","NIC","NIC","NIC","Colorado Claro","Medium",
1,"Los Nicas Grande Robusto","6","50","NIC","NIC","NIC","Colorado Claro","Medium",
1,"Los Nicas Presidente","7","50","NIC","NIC","NIC","Colorado Claro","Medium",
1,"Los Nicas Robusto","5","50","NIC","NIC","NIC","Colorado Claro","Medium",
2,"Los Nietos Cigars Luca del Toro Pequeno","5.5","52","HON","HON","NIC","Naturale","Medium",
3,"Los Patriotas Double Corona","7","50","NIC","SEC","SUM","Colorado Maduro","Medium-Full",
3,"Los Patriotas Robusto","5","50","NIC","SEC","SUM","Colorado Maduro","Medium-Full",
3,"Los Patriotas Toro","6","50","NIC","SEC","SUM","Colorado Maduro","Medium-Full",
3,"Los Patriotas Torpedo","6.25","52","NIC","SEC","SUM","Colorado Maduro","Medium-Full",
4,"Los Perez Churchill","7.5","50","DR","DR","INDO","Colorado Maduro","Mild-Medium",
4,"Los Perez Corona","5.5","42","DR","DR","INDO","Colorado Maduro","Mild-Medium",
4,"Los Perez Lonsdale","6.25","44","DR","DR","INDO","Colorado Maduro","Mild-Medium",
4,"Los Perez Robusto","5","50","DR","DR","INDO","Colorado Maduro","Mild-Medium",
4,"Los Perez Toro","6.25","50","DR","DR","INDO","Colorado Maduro","Mild-Medium",
4,"Los Perez Torpedo","6.5","54","DR","DR","INDO","Colorado Maduro","Mild-Medium",
5,"Los Reyes Unidos Churchill","7","50","DR","DR/NIC","DR","","Medium-Full",
5,"Los Reyes Unidos Corona","6","44","","BRA/DR/NIC","BRA","","",
5,"Los Reyes Unidos Robusto","5","50","","BRA/DR/NIC","BRA","","",
5,"Los Reyes Unidos Torpedo","6.5","52","DR","DR/NIC","DR","","Medium-Full",
6,"Los Statos Deluxe Brevas","5.62","40","CUB","CUB","CUB","Colorado Maduro","Medium-Full",
6,"Los Statos Deluxe Cremas","5.5","40","CUB","CUB","CUB","Colorado Maduro","Medium-Full",
6,"Los Statos Deluxe Delirios","4.88","40","CUB","CUB","CUB","Colorado Maduro","Medium-Full",
6,"Los Statos Deluxe Dobles","","","CUB","CUB","CUB","Colorado Maduro","Medium-Full",
6,"Los Statos Deluxe Selectos","5.5","40","CUB","CUB","CUB","Colorado Maduro","Medium-Full",
7,"Lost & Found (formerly B/C/S, Impromptu) Back Door Bambi","5.5","46","DR","COR","DR","Colorado","Medium-Full",
7,"Lost & Found (formerly B/C/S, Impromptu) Balls Deep","5","50","DR","SEC","SUM","Colorado Claro","",
